seqnames,start,end,width,strand,gene_id
chrX,18101645,18107644,6000,-,105373144
chr1,229268243,229274242,6000,-,105373159
chrX,41272739,41278738,6000,+,105373185
chr1,232715071,232721070,6000,+,105373199
chr2,314912,320911,6000,+,105373350
chr2,555153,561152,6000,+,105373352
chrX,151910969,151916968,6000,-,105373368
chrX,153318768,153324767,6000,-,105373377
chrX,153349029,153355028,6000,+,105373378
chrX,153596340,153602339,6000,+,105373383
chr2,5809671,5815670,6000,-,105373400
chr2,96529307,96535306,6000,-,105373496
chr2,100600752,100606751,6000,+,105373507
chr2,102892781,102898780,6000,-,105373518
chr2,102981430,102987429,6000,-,105373519
chr2,107526292,107532291,6000,+,105373537
chr2,110607916,110613915,6000,+,105373553
chr2,126115024,126121023,6000,-,105373600
chr2,129874665,129880664,6000,-,105373615
chr2,138098878,138104877,6000,+,105373635
chr2,144521652,144527651,6000,-,105373656
chr2,150254008,150260007,6000,-,105373683
chr2,177650419,177656418,6000,+,105373764
chr2,191018526,191024525,6000,+,105373805
chr2,207257445,207263444,6000,+,105373852
chr2,207163120,207169119,6000,+,105373853
chr2,213164713,213170712,6000,-,105373863
chr2,215715043,215721042,6000,+,105373869
chr2,216864814,216870813,6000,-,105373876
chr2,217258699,217264698,6000,+,105373877
chr2,217975707,217981706,6000,+,105373878
chr2,219901924,219907923,6000,-,105373889
chr2,234451596,234457595,6000,-,105373934
chr2,105141113,105147112,6000,+,105373984
chr3,112299478,112305477,6000,+,105374042
chr3,117688006,117694005,6000,-,105374057
chr3,118807837,118813836,6000,-,105374060
chr3,130108669,130114668,6000,+,105374104
chr3,130091305,130097304,6000,-,105374105
chr3,134310576,134316575,6000,+,105374119
chr3,148276682,148282681,6000,+,105374149
chr3,153977187,153983186,6000,-,105374165
chr3,157078738,157084737,6000,+,105374177
chr3,169444867,169450866,6000,+,105374205
chr3,172592608,172598607,6000,-,105374219
chr3,182533773,182539772,6000,-,105374244
chr3,187445845,187451844,6000,+,105374261
chr3,187973408,187979407,6000,-,105374266
chr3,193841025,193847024,6000,-,105374285
chr3,194765713,194771712,6000,-,105374293
chr3,125771714,125777713,6000,+,105374312
chr3,150036214,150042213,6000,+,105374313
chr4,574168,580167,6000,+,105374338
chr4,1110639,1116638,6000,+,105374344
chr4,6670966,6676965,6000,-,105374366
chr4,8317105,8323104,6000,+,105374374
chr4,34332352,34338351,6000,-,105374394
chr4,36638940,36644939,6000,-,105374400
chr4,38363914,38369913,6000,+,105374410
chr4,38561003,38567002,6000,+,105374411
chr4,42388652,42394651,6000,-,105374428
chr4,43489544,43495543,6000,-,105374436
chr2,31800981,31806980,6000,-,105374449
chr2,33560548,33566547,6000,-,105374454
chr4,11766469,11772468,6000,-,105374484
chr4,26857633,26863632,6000,-,105374546
chr4,29211253,29217252,6000,+,105374561
chr4,31503422,31509421,6000,+,105374565
chr2,46391229,46397228,6000,-,105374582
chr2,52367602,52373601,6000,+,105374596
chr5,3449816,3455815,6000,+,105374624
chr5,5075312,5081311,6000,-,105374631
chr5,9851371,9857370,6000,+,105374648
chr5,13029887,13035886,6000,-,105374658
chr5,20608806,20614805,6000,+,105374676
chr5,20613442,20619441,6000,-,105374677
chr5,25184800,25190799,6000,+,105374693
chr5,25187957,25193956,6000,-,105374694
chr5,28284808,28290807,6000,-,105374698
chr5,33226516,33232515,6000,+,105374716
chr5,37246026,37252025,6000,+,105374727
chr5,37836884,37842883,6000,+,105374729
chr5,38022568,38028567,6000,+,105374731
chr2,58272532,58278531,6000,+,105374744
chr2,64483353,64489352,6000,+,105374774
chr6,2614144,2620143,6000,+,105374885
chr6,4488807,4494806,6000,+,105374895
chr6,17703257,17709256,6000,+,105374952
chr6,18519735,18525734,6000,+,105374956
chr6,26566324,26572323,6000,+,105374988
chr6,31298643,31304642,6000,-,105375015
chr7,4131838,4137837,6000,-,105375131
chr7,15664947,15670946,6000,+,105375166
chr7,57219898,57225897,6000,-,105375297
chr7,26373702,26379701,6000,-,105375304
chr7,85418122,85424121,6000,+,105375380
chr7,92444814,92450813,6000,-,105375396
chr7,93887913,93893912,6000,+,105375401
chr7,99994690,100000689,6000,+,105375423
chr7,100849617,100855616,6000,-,105375430
chr7,119904398,119910397,6000,-,105375475
chr7,123991622,123997621,6000,+,105375483
chr7,143284998,143290997,6000,-,105375545
chr7,147668711,147674710,6000,+,105375556
chr7,157003307,157009306,6000,+,105375606
chr7,158587629,158593628,6000,+,105375616
chr8,95070183,95076182,6000,-,105375650
chr8,103498677,103504676,6000,-,105375690
chr8,111373639,111379638,6000,+,105375706
chr8,119243849,119249848,6000,-,105375726
chr8,122425552,122431551,6000,-,105375734
chr8,124995199,125001198,6000,-,105375744
chr8,141251565,141257564,6000,+,105375787
chr8,143768871,143774870,6000,-,105375800
chr8,55517978,55523977,6000,-,105375843
chr8,56071592,56077591,6000,+,105375847
chr9,9796423,9802422,6000,+,105375972
chr9,41696073,41702072,6000,-,105376064
chr9,83704594,83710593,6000,+,105376114
chr9,96243462,96249461,6000,+,105376162
chr9,104267228,104273227,6000,+,105376194
chr9,114654806,114660805,6000,-,105376230
chr9,134292398,134298397,6000,-,105376310
chr10,2499201,2505200,6000,-,105376351
chr10,3830950,3836949,6000,+,105376365
chr10,5629436,5635435,6000,-,105376382
chr10,15018864,15024863,6000,-,105376432
chr10,21369951,21375950,6000,-,105376444
chr10,23340957,23346956,6000,+,105376453
chr10,28492814,28498813,6000,-,105376468
chr10,30720251,30726250,6000,+,105376480
chr11,12027875,12033874,6000,+,105376554
chr11,13867617,13873616,6000,-,105376561
chr11,13781017,13787016,6000,+,105376562
chr11,26328290,26334289,6000,-,105376599
chr11,29591326,29597325,6000,+,105376606
chr11,37935601,37941600,6000,+,105376633
chr11,27468729,27474728,6000,+,105376671
chr1,3946025,3952024,6000,-,105376672
chr1,4568481,4574480,6000,+,105376679
chr15,75231835,75237834,6000,-,105376731
chr1,11096675,11102674,6000,+,105376736
chr1,14416974,14422973,6000,-,105376762
chr1,16886707,16892706,6000,-,105376805
chr1,20240095,20246094,6000,+,105376827
chr17,64142970,64148969,6000,+,105376843
chr18,512295,518294,6000,-,105376854
chr19,22529486,22535485,6000,-,105376917
chr3,6891023,6897022,6000,-,105376946
chr3,12882212,12888211,6000,-,105376955
chr3,17739952,17745951,6000,+,105376975
chr20,58000904,58006903,6000,+,105376992
chr3,27794552,27800551,6000,+,105377007
chr3,36819499,36825498,6000,-,105377031
chr3,46420592,46426591,6000,-,105377068
chr3,55175172,55181171,6000,+,105377096
chr3,58167637,58173636,6000,-,105377105
chr3,58604080,58610079,6000,+,105377108
chr21,44157077,44163076,6000,-,105377138
chr3,68497613,68503612,6000,+,105377146
chr3,73802754,73808753,6000,+,105377165
chr3,78043795,78049794,6000,-,105377172
chr3,80761862,80767861,6000,+,105377175
chr3,81983138,81989137,6000,+,105377180
chrX,151512551,151518550,6000,+,105377213
chr4,58985183,58991182,6000,-,105377245
chr4,58981215,58987214,6000,+,105377247
chr4,61140656,61146655,6000,+,105377249
chr4,69179100,69185099,6000,+,105377267
chr4,75081718,75087717,6000,-,105377283
chr4,96307701,96313700,6000,+,105377338
chr4,102825055,102831054,6000,+,105377348
chr4,106430489,106436488,6000,+,105377355
chr4,112512385,112518384,6000,+,105377372
chr4,117357656,117363655,6000,-,105377389
chr4,117357596,117363595,6000,+,105377390
chr4,117831145,117837144,6000,+,105377391
chr4,130373229,130379228,6000,+,105377420
chr4,134380467,134386466,6000,+,105377434
chr4,135120780,135126779,6000,-,105377439
chr4,137209800,137215799,6000,-,105377441
chr4,137542731,137548730,6000,+,105377443
chr4,139009647,139015646,6000,-,105377448
chr4,145340560,145346559,6000,-,105377466
chr4,148939416,148945415,6000,-,105377480
chr4,171635764,171641763,6000,-,105377536
chr4,176872688,176878687,6000,+,105377556
chr4,181826974,181832973,6000,-,105377573
chr4,184534627,184540626,6000,-,105377585
chr4,184622031,184628030,6000,-,105377586
chr4,185468461,185474460,6000,+,105377590
chr4,187198986,187204985,6000,+,105377600
chr4,187367648,187373647,6000,+,105377602
chr4,188773657,188779656,6000,+,105377610
chr4,102447011,102453010,6000,-,105377621
chr4,143181862,143187861,6000,-,105377623
chr4,32019484,32025483,6000,-,105377651
chr4,52041805,52047804,6000,+,105377652
chr4,54329892,54335891,6000,+,105377656
chr4,58533329,58539328,6000,-,105377671
chr5,159224715,159230714,6000,+,105377682
chr5,170678438,170684437,6000,-,105377716
chr5,172556203,172562202,6000,-,105377728
chr5,173686459,173692458,6000,+,105377736
chr5,177800345,177806344,6000,-,105377752
chr5,179654762,179660761,6000,+,105377763
chr5,180681766,180687765,6000,+,105377765
chr6,70410951,70416950,6000,-,105377849
chr6,76590822,76596821,6000,-,105377860
chr6,84553153,84559152,6000,-,105377880
chr6,106454249,106460248,6000,-,105377924
chr6,106692535,106698534,6000,+,105377926
chr6,111906421,111912420,6000,-,105377946
chr6,113430556,113436555,6000,-,105377957
chr6,115640917,115646916,6000,-,105377962
chr6,137942803,137948802,6000,-,105378020
chr6,149029574,149035573,6000,-,105378047
chr6,149254552,149260551,6000,-,105378049
chr6,149931527,149937526,6000,+,105378052
chr6,164824684,164830683,6000,-,105378111
chr6,167164234,167170233,6000,-,105378123
chr6,168223518,168229517,6000,-,105378137
chr6,168961353,168967352,6000,-,105378146
chr5,147231860,147237859,6000,-,105378217
chr5,148218650,148224649,6000,+,105378220
chr5,153895988,153901987,6000,-,105378238
chr10,52752477,52758476,6000,-,105378305
chr10,54483230,54489229,6000,+,105378311
chr10,70936036,70942035,6000,+,105378349
chr10,75739740,75745739,6000,+,105378367
chr10,79629189,79635188,6000,-,105378385
chr10,80646797,80652796,6000,+,105378386
chr10,83674123,83680122,6000,-,105378397
chr10,89850595,89856594,6000,+,105378425
chr10,106137143,106143142,6000,+,105378470
chr1,1597314,1603313,6000,+,105378586
chr1,2047071,2053070,6000,-,105378591
chr1,19593833,19599832,6000,-,105378614
chr1,28640228,28646227,6000,+,105378616
chr1,30821217,30827216,6000,+,105378622
chr1,38471825,38477824,6000,+,105378656
chr1,38857000,38862999,6000,+,105378663
chr1,46540970,46546969,6000,-,105378696
chr1,51232097,51238096,6000,-,105378716
chr1,53325233,53331232,6000,+,105378732
chr1,55865254,55871253,6000,+,105378738
chr1,55941981,55947980,6000,-,105378739
chr1,56411935,56417934,6000,+,105378744
chr1,60637508,60643507,6000,-,105378763
chr1,63009472,63015471,6000,-,105378769
chr1,69052838,69058837,6000,+,105378785
chr1,69430255,69436254,6000,+,105378788
chr1,74509615,74515614,6000,-,105378803
chr1,86701463,86707462,6000,-,105378828
chr1,90848659,90854658,6000,-,105378853
chr1,90848122,90854121,6000,+,105378854
chr1,106025278,106031277,6000,-,105378884
chr1,106815224,106821223,6000,+,105378889
chr1,118998406,119004405,6000,-,105378933
chr1,119324399,119330398,6000,+,105378934
chr1,44138632,44144631,6000,-,105378952
chr5,52005031,52011030,6000,+,105378960
chr5,53816723,53822722,6000,-,105378966
chr5,61301812,61307811,6000,-,105378992
chr5,67643790,67649789,6000,-,105379006
chr5,73147593,73153592,6000,-,105379030
chr5,73334906,73340905,6000,+,105379033
chr5,83559315,83565314,6000,-,105379054
chr5,98158353,98164352,6000,-,105379098
chr5,116571482,116577481,6000,+,105379132
chr5,119067903,119073902,6000,-,105379143
chr5,123087300,123093299,6000,-,105379152
chr5,138750310,138756309,6000,-,105379194
chr8,8223615,8229614,6000,-,105379219
chrY,9394468,9400467,6000,-,105379270
chr9,40494850,40500849,6000,+,105379443
chr20,29545661,29551660,6000,+,105379478
chr21,9526934,9532933,6000,+,105379511
chr21,9631244,9637243,6000,+,105379514
chr6,30739929,30745928,6000,+,105379695
chr14,75519455,75525454,6000,+,10538
chr10,130133391,130139390,6000,+,10539
chr19,33370685,33376684,6000,+,1054
chr12,57544332,57550331,6000,-,10540
chr9,97980341,97986340,6000,+,10541
chr20,57707156,57713155,6000,+,105416157
chr1,110404943,110410942,6000,-,10542
chr20,35169072,35175071,6000,+,10544
chr16,14367267,14373266,6000,-,105447648
chrX,114056122,114062121,6000,-,105463123
chrX,23661262,23667261,6000,+,10549
chr3,69081937,69087936,6000,+,10550
chr9,42722013,42728012,6000,+,105500239
chr12,120901702,120907701,6000,+,105500240
chr7,16830434,16836433,6000,-,10551
chr7,99322898,99328897,6000,+,10552
chr11,20360685,20366684,6000,+,10553
chr9,136684458,136690457,6000,-,10555
chr10,90868716,90874715,6000,+,10556
chr10,15094180,15100179,6000,+,10557
chr9,92112414,92118413,6000,-,10558
chr6,87433691,87439690,6000,+,10559
chr9,133058978,133064977,6000,+,1056
chr1,169482945,169488944,6000,-,10560
chr1,78646796,78652795,6000,+,10561
chr5,79933579,79939578,6000,+,105616916
chr2,167938181,167944180,6000,-,105616981
chr13,89233891,89239890,6000,-,105616982
chr13,53025813,53031812,6000,+,10562
chr4,77508753,77514752,6000,+,10563
chr20,48918711,48924710,6000,+,10564
chr8,67340782,67346781,6000,-,10565
chr12,4646052,4652051,6000,-,10566
chr5,133910677,133916676,6000,+,105664404
chr19,41956322,41962321,6000,-,10567
chr4,25645011,25651010,6000,+,10568
chr5,160418712,160424711,6000,-,10569
chr9,133076900,133082899,6000,+,1057
chr10,132183948,132189947,6000,+,10570
chr14,104750147,104756146,6000,+,10572
chr16,368290,374289,6000,-,10573
chr2,73230420,73236419,6000,+,10574
chr1,211636440,211642439,6000,+,105748977
chr2,61885672,61891671,6000,-,10575
chr12,57144620,57150619,6000,-,105751187
chr10,8894989,8900988,6000,+,105755953
chr12,130990977,130996976,6000,-,105755954
chr12,69582426,69588425,6000,+,10576
chr14,74491178,74497177,6000,-,10577
chr2,85682175,85688174,6000,+,10578
chr10,121986163,121992162,6000,+,10579
chr2,26761289,26767288,6000,+,1058
chr10,95558415,95564414,6000,-,10580
chr11,304631,310630,6000,+,10581
chr17,65454541,65460540,6000,+,105827617
chr8,118992452,118998451,6000,+,10584
chr9,131499902,131505901,6000,+,10585
chr4,150579151,150585150,6000,+,10586
chr22,19938821,19944820,6000,-,10587
chr15,79894380,79900379,6000,-,10588
chr11,65916274,65922273,6000,+,10589
chr20,3783741,3789740,6000,-,1059
chr6,25649201,25655200,6000,+,10590
chr6,43226485,43232484,6000,-,10591
chr9,104091260,104097259,6000,+,10592
chr16,23710227,23716226,6000,-,10595
chr19,57360551,57366550,6000,+,10597
chr14,77454870,77460869,6000,+,10598
chr12,21128194,21134193,6000,+,10599
chr4,67542504,67548503,6000,-,1060
chr21,29021629,29027628,6000,+,10600
chr2,37735469,37741468,6000,-,10602
chrX,115837964,115843963,6000,+,106029310
chr7,102282091,102288090,6000,+,10603
chr5,43554759,43560758,6000,-,10605
chr4,56432741,56438740,6000,+,10606
chr16,1969053,1975052,6000,+,10607
chr4,2259110,2265109,6000,-,10608
chr17,41809604,41815603,6000,-,10609
chr17,76583957,76589956,6000,-,10610
chr4,94448857,94454856,6000,+,10611
chr11,6471460,6477459,6000,-,10612
chr10,100183034,100189033,6000,-,10613
chr17,45145502,45151501,6000,+,10614
chr19,48058371,48064370,6000,+,106144526
chr5,149354643,149360642,6000,-,106144529
chr13,58230118,58236117,6000,-,106144531
chr3,57594715,57600714,6000,+,106144532
chr13,86906586,86912585,6000,+,106144533
chr1,187067700,187073699,6000,+,106144535
chr13,75247480,75253479,6000,+,106144536
chr2,234679668,234685667,6000,+,106144537
chr20,44743022,44749021,6000,-,106144538
chr13,44648812,44654811,6000,+,106144541
chr2,25201313,25207312,6000,+,106144568
chr16,10525203,10531202,6000,-,106144584
chr2,34064226,34070225,6000,+,106144585
chr19,47765841,47771840,6000,-,106144593
chr19,12927522,12933521,6000,+,106144598
chr4,38506767,38512766,6000,+,106144599
chr13,62318305,62324304,6000,+,106144607
chr8,128963002,128969001,6000,-,106144608
chr22,15743630,15749629,6000,+,106146148
chr9,119932053,119938052,6000,+,106146149
chr17,28596026,28602025,6000,-,10615
chr20,404498,410497,6000,+,10616
chr2,73825916,73831915,6000,+,10617
chr2,85325297,85331296,6000,-,10618
chr2,108675602,108681601,6000,-,106182118
chr6,147155925,147161924,6000,+,106182249
chr4,103195446,103201445,6000,-,1062
chr15,74538177,74544176,6000,+,10620
chr20,18464389,18470388,6000,+,10621
chr5,90468748,90474747,6000,+,10622
chr1,145821088,145827087,6000,+,10623
chr1,185314274,185320273,6000,-,10625
chr17,15681312,15687311,6000,-,10626
chr18,3244481,3250480,6000,+,10627
chr1,145993580,145999579,6000,-,10628
chr11,62768357,62774356,6000,+,10629
chr1,214600195,214606194,6000,+,1063
chr1,13580465,13586464,6000,+,10630
chr13,37595845,37601844,6000,-,10631
chr11,118398602,118404601,6000,+,10632
chr22,29316680,29322679,6000,-,10633
chr22,29303582,29309581,6000,+,10634
chr12,4535798,4541797,6000,+,10635
chr5,177354924,177360923,6000,+,10636
chr1,225921279,225927278,6000,-,10637
chr1,229302135,229308134,6000,+,10638
chr14,57265906,57271905,6000,-,10640
chr3,50347827,50353826,6000,-,10641
chr17,48994385,49000384,6000,+,10642
chr7,23467492,23473491,6000,-,10643
chr3,185822057,185828056,6000,-,10644
chr12,121295309,121301308,6000,-,10645
chr11,29979393,29985392,6000,-,106456574
chr11,62239239,62245238,6000,+,10647
chr5,136300757,136306756,6000,+,106478968
chr3,184102179,184108178,6000,-,106478970
chr13,99498053,99504052,6000,-,106478991
chr1,121115611,121121610,6000,-,106479023
chr2,10687344,10693343,6000,+,106479524
chr11,62187216,62193215,6000,+,10648
chr3,191231606,191237605,6000,-,106480738
chr1,220822620,220828619,6000,+,106481171
chr21,43138093,43144092,6000,-,106481742
chr18,12404896,12410895,6000,+,10650
chr2,176266395,176272394,6000,+,10651
chr7,44197968,44203967,6000,+,10652
chr19,38241035,38247034,6000,+,10653
chr1,154933720,154939719,6000,-,10654
chr9,1046858,1052857,6000,+,10655
chr8,135454456,135460455,6000,+,10656
chr1,32010868,32016867,6000,+,10657
chr11,47562570,47568569,6000,-,10658
chr10,10795397,10801396,6000,+,10659
chr10,101226795,101232794,6000,-,10660
chr19,12884200,12890199,6000,-,10661
chr1,9179393,9185392,6000,-,106614088
chr3,45937933,45943932,6000,+,10663
chr3,52685882,52691881,6000,+,106633805
chr18,58597631,58603630,6000,+,106635543
chr16,67559467,67565466,6000,+,10664
chr18,69958804,69964803,6000,-,10666
chr17,43441707,43447706,6000,+,106660605
chr16,2265155,2271154,6000,+,106660606
chr2,60436829,60442828,6000,-,106660609
chr6,10431316,10437315,6000,+,106660610
chr6,57958502,57964501,6000,-,106660612
chr6,57958383,57964382,6000,-,106660613
chr6,5258044,5264043,6000,+,10667
chr14,54506812,54512811,6000,+,10668
chr2,27116129,27122128,6000,-,10669
chr16,66748752,66754751,6000,+,106699570
chr9,19046427,19052426,6000,+,10670
chr8,30153319,30159318,6000,+,10671
chr17,65053741,65059740,6000,-,10672
chr13,108266629,108272628,6000,+,10673
