"","seqnames","start","end","width","strand","gene_id"
"4539","chr20",44417548,44423547,6000,"-","140686"
"4540","chr20",55097982,55103981,6000,"-","140687"
"4541","chr20",31169876,31175875,6000,"-","140688"
"4542","chr20",54577529,54583528,6000,"-","140689"
"4543","chr20",56097709,56103708,6000,"-","140690"
"4544","chr15",45018219,45024218,6000,"+","140691"
"4545","chr20",35804975,35810974,6000,"-","140699"
"4546","chr12",107484636,107490635,6000,"-","1407"
"4547","chr20",62608363,62614362,6000,"-","140700"
"4548","chr20",62489566,62495565,6000,"+","140701"
"4549","chr20",30595245,30601244,6000,"+","140706"
"4550","chr12",125475194,125481193,6000,"+","140707"
"4551","chr20",35489088,35495087,6000,"-","140710"
"4552","chr20",35501570,35507569,6000,"+","140711"
"4553","chr20",43435980,43441979,6000,"-","140730"
"4554","chr20",31589240,31595239,6000,"-","140732"
"4555","chr20",13973146,13979145,6000,"+","140733"
"4556","chr17",56157780,56163779,6000,"+","140735"
"4557","chr2",120186446,120192445,6000,"+","140738"
"4558","chr2",238872587,238878586,6000,"+","140739"
"4559","chr10",72429559,72435558,6000,"+","140766"
"4560","chr6",24123414,24129413,6000,"+","140767"
"4561","chr17",17679844,17685843,6000,"-","140771"
"4562","chr17",18215594,18221593,6000,"+","140775"
"4563","chr17",17319658,17325657,6000,"+","140776"
"4564","chr11",45865669,45871668,6000,"+","1408"
"4565","chr14",47118029,47124028,6000,"-","140801"
"4566","chr9",77500011,77506010,6000,"-","140803"
"4567","chr12",52992323,52998322,6000,"-","140807"
"4568","chr20",653824,659823,6000,"-","140809"
"4569","chr20",34284232,34290231,6000,"+","140823"
"4570","chr20",44516927,44522926,6000,"-","140825"
"4571","chr20",22556281,22562280,6000,"-","140828"
"4572","chr20",44483220,44489219,6000,"+","140831"
"4573","chr20",44255385,44261384,6000,"+","140832"
"4574","chr20",17671320,17677319,6000,"+","140836"
"4575","chr20",25601649,25607648,6000,"-","140838"
"4576","chr20",62918738,62924737,6000,"+","140849"
"4577","chr20",135111,141110,6000,"+","140850"
"4578","chr20",18791370,18797369,6000,"+","140856"
"4579","chr20",13199418,13205417,6000,"+","140862"
"4580","chr20",44165135,44171134,6000,"-","140870"
"4581","chr20",34114482,34120481,6000,"-","140873"
"4582","chr20",30070581,30076580,6000,"+","140875"
"4583","chr20",49304917,49310916,6000,"-","140876"
"4584","chr20",23430483,23436482,6000,"-","140880"
"4585","chr20",204899,210898,6000,"+","140881"
"4586","chr22",22860506,22866505,6000,"-","140883"
"4587","chr20",1871813,1877812,6000,"+","140885"
"4588","chrX",90686597,90692596,6000,"+","140886"
"4589","chr5",65437046,65443045,6000,"+","140890"
"4590","chr20",60999630,61005629,6000,"-","140893"
"4591","chr20",34553529,34559528,6000,"+","140894"
"4592","chr21",44586141,44592140,6000,"+","1409"
"4593","chr20",2079528,2085527,6000,"+","140901"
"4594","chr20",42962798,42968797,6000,"+","140902"
"4595","chr5",134780039,134786038,6000,"-","140947"
"4596","chr3",119295523,119301522,6000,"+","141"
"4597","chr11",111779474,111785473,6000,"-","1410"
"4598","chr17",27570875,27576874,6000,"+","1411"
"4599","chr2",219855128,219861127,6000,"-","1412"
"4600","chr22",27014928,27020927,6000,"+","1413"
"4601","chr22",27010992,27016991,6000,"-","1414"
"4602","chr22",25612612,25618611,6000,"+","1415"
"4603","chr22",25841054,25847053,6000,"+","1416"
"4604","chr22",25592817,25598816,6000,"+","1417"
"4605","chr2",209025298,209031297,6000,"-","1418"
"4606","chr2",209007878,209013877,6000,"-","1419"
"4607","chr1",226592802,226598801,6000,"-","142"
"4608","chr2",208991555,208997554,6000,"-","1420"
"4609","chr2",209025298,209031297,6000,"-","1421"
"4610","chr1",1547795,1553794,6000,"+","142678"
"4611","chr2",183940287,183946286,6000,"+","142679"
"4612","chr9",140120400,140126399,6000,"+","142680"
"4613","chr1",160921590,160927589,6000,"-","142683"
"4614","chrX",102771418,102777417,6000,"-","142684"
"4615","chr7",123238921,123244920,6000,"+","142685"
"4616","chr3",57323711,57329710,6000,"-","142686"
"4617","chrX",63447512,63453511,6000,"-","142689"
"4618","chr3",186261492,186267491,6000,"-","1427"
"4619","chr16",21311405,21317404,6000,"-","1428"
"4620","chr10",96950957,96956956,6000,"+","142827"
"4621","chr10",76868393,76874392,6000,"+","142891"
"4622","chr1",75196093,75202092,6000,"-","1429"
"4623","chr10",90343519,90349518,6000,"+","142910"
"4624","chr10",89575070,89581069,6000,"+","142913"
"4625","chr10",116694915,116700914,6000,"+","142940"
"4626","chr13",25083949,25089948,6000,"-","143"
"4627","chr10",28588996,28594995,6000,"-","143098"
"4628","chr12",56691176,56697175,6000,"-","1431"
"4629","chr10",49479942,49485941,6000,"-","143162"
"4630","chr10",114203756,114209755,6000,"+","143187"
"4631","chr6",35992454,35998453,6000,"+","1432"
"4632","chr10",82113515,82119514,6000,"-","143241"
"4633","chr10",81269357,81275356,6000,"+","143244"
"4634","chr10",93167096,93173095,6000,"+","143279"
"4635","chr10",93666259,93672258,6000,"-","143282"
"4636","chr10",118426776,118432775,6000,"-","143379"
"4637","chr10",120511759,120517758,6000,"-","143384"
"4638","chr20",47659783,47665782,6000,"+","1434"
"4639","chr11",7257009,7263008,6000,"+","143425"
"4640","chr11",35962612,35968611,6000,"+","143458"
"4641","chr18",23710816,23716815,6000,"+","143471"
"4642","chr11",4386617,4392616,6000,"-","143496"
"4643","chr1",110450233,110456232,6000,"+","1435"
"4644","chr11",4596051,4602050,6000,"-","143501"
"4645","chr11",4605021,4611020,6000,"+","143502"
"4646","chr11",4662156,4668155,6000,"+","143503"
"4647","chr11",74657233,74663232,6000,"-","143570"
"4648","chr5",149489936,149495935,6000,"-","1436"
"4649","chr11",5534957,5540956,6000,"-","143630"
"4650","chr11",26590816,26596815,6000,"-","143662"
"4651","chr11",572886,578885,6000,"-","143666"
"4652","chr11",45925834,45931833,6000,"-","143678"
"4653","chr11",95519955,95525954,6000,"-","143684"
"4654","chr11",94962706,94968705,6000,"-","143686"
"4655","chr11",94274006,94280005,6000,"+","143689"
"4656","chr5",131406485,131412484,6000,"+","1437"
"4657","chr11",100555407,100561406,6000,"+","143872"
"4658","chr11",105945466,105951465,6000,"-","143879"
"4659","chr11",107325573,107331572,6000,"-","143884"
"4660","chr11",108366160,108372159,6000,"-","143888"
"4661","chr22",37306675,37312674,6000,"+","1439"
"4662","chr11",111408233,111414232,6000,"+","143903"
"4663","chr11",118395210,118401209,6000,"+","143941"
"4664","chr17",38168614,38174613,6000,"+","1440"
"4665","chr11",63577923,63583922,6000,"+","144097"
"4666","chr1",36945916,36951915,6000,"-","1441"
"4667","chr11",17032964,17038963,6000,"-","144100"
"4668","chr11",18653021,18659020,6000,"-","144108"
"4669","chr11",18717351,18723350,6000,"+","144110"
"4670","chr11",6863914,6869913,6000,"+","144124"
"4671","chr11",6803248,6809247,6000,"+","144125"
"4672","chr11",6515526,6521525,6000,"+","144132"
"4673","chr12",42980573,42986572,6000,"-","144165"
"4674","chr12",96334071,96340070,6000,"+","144193"
"4675","chr12",8040745,8046744,6000,"-","144195"
"4676","chr17",61971022,61977021,6000,"-","1442"
"4677","chr12",50233913,50239912,6000,"-","144233"
"4678","chr12",38707557,38713556,6000,"+","144245"
"4679","chr17",61948090,61954089,6000,"-","1443"
"4680","chr12",75781850,75787849,6000,"+","144321"
"4681","chr12",124770710,124776709,6000,"+","144347"
"4682","chr12",124454762,124460761,6000,"+","144348"
"4683","chr12",24734103,24740102,6000,"-","144360"
"4684","chr12",25345150,25351149,6000,"+","144363"
"4685","chr17",61985619,61991618,6000,"-","1444"
"4686","chr12",39296421,39302420,6000,"-","144402"
"4687","chr12",122147658,122153657,6000,"+","144404"
"4688","chr12",122353463,122359462,6000,"+","144406"
"4689","chr12",129335081,129341080,6000,"+","144423"
"4690","chr12",85427056,85433055,6000,"-","144448"
"4691","chr12",70090197,70096196,6000,"-","144453"
"4692","chr12",77456361,77462360,6000,"-","144455"
"4693","chr12",93962545,93968544,6000,"-","144481"
"4694","chr12",94850779,94856778,6000,"+","144486"
"4695","chr15",75071425,75077424,6000,"+","1445"
"4696","chr12",52582785,52588784,6000,"-","144501"
"4697","chr12",8972150,8978149,6000,"+","144568"
"4698","chr12",9214773,9220772,6000,"+","144571"
"4699","chr12",64613077,64619076,6000,"-","144577"
"4700","chr4",70793799,70799798,6000,"+","1446"
"4701","chr12",14953506,14959505,6000,"+","144608"
"4702","chr12",1700332,1706331,6000,"-","144699"
"4703","chr4",70823727,70829726,6000,"-","1447"
"4704","chr12",110937005,110943004,6000,"+","144715"
"4705","chr12",111803926,111809925,6000,"-","144717"
"4706","chr12",119738186,119744185,6000,"-","144742"
"4707","chr13",91575852,91581851,6000,"-","144776"
"4708","chr4",71105333,71111332,6000,"+","1448"
"4709","chr13",43352686,43358685,6000,"+","144809"
"4710","chr13",44450420,44456419,6000,"+","144811"
"4711","chr13",45380767,45386766,6000,"-","144817"
"4712","chr13",106356218,106362217,6000,"+","144920"
"4713","chr13",53188605,53194604,6000,"+","144983"
"4714","chr13",50743154,50749153,6000,"+","145165"
"4715","chr13",31771112,31777111,6000,"+","145173"
"4716","chr5",148928116,148934115,6000,"-","1452"
"4717","chr14",102193774,102199773,6000,"+","145200"
"4718","chr14",104311058,104317057,6000,"+","145216"
"4719","chr14",68165603,68171602,6000,"+","145226"
"4720","chr14",70711519,70717518,6000,"-","145241"
"4721","chr14",95233500,95239499,6000,"-","145258"
"4722","chr14",94981182,94987181,6000,"-","145264"
"4723","chr14",94251767,94257766,6000,"-","145270"
"4724","chr14",37664118,37670117,6000,"+","145282"
"4725","chr17",80228595,80234594,6000,"-","1453"
"4726","chr14",65013620,65019619,6000,"+","145376"
"4727","chr14",61444832,61450831,6000,"+","145389"
"4728","chr22",38791528,38797527,6000,"-","1454"
"4729","chr14",58761856,58767855,6000,"-","145407"
"4730","chr14",52115463,52121462,6000,"-","145438"
"4731","chr14",51335878,51341877,6000,"+","145447"
"4732","chr14",71951578,71957577,6000,"+","145474"
"4733","chr14",74315534,74321533,6000,"+","145482"
"4734","chr14",74414118,74420117,6000,"-","145483"
"4735","chr14",77289725,77295724,6000,"+","145497"
"4736","chr19",1938161,1944160,6000,"+","1455"
"4737","chr14",77962211,77968210,6000,"-","145501"
"4738","chr14",81422829,81428828,6000,"-","145508"
"4739","chr14",24682277,24688276,6000,"-","145553"
"4740","chr14",91279762,91285761,6000,"-","145567"
"4741","chr14",42073764,42079763,6000,"+","145581"
"4742","chr5",122844793,122850792,6000,"+","1456"
"4743","chr15",25377789,25383788,6000,"+","145624"
"4744","chr15",45245900,45251899,6000,"+","145645"
"4745","chr15",45667898,45673897,6000,"+","145663"
"4746","chr20",521483,527482,6000,"-","1457"
"4747","chr15",62356176,62362175,6000,"+","145741"
"4748","chr15",100270627,100276626,6000,"-","145748"
"4749","chr15",59727372,59733371,6000,"+","145773"
"4750","chr15",57881102,57887101,6000,"+","145781"
"4751","chr15",57207698,57213697,6000,"-","145783"
"4752","chr15",55697723,55703722,6000,"+","145788"
"4753","chr15",99548025,99554024,6000,"-","145814"
"4754","chr15",95973322,95979321,6000,"+","145820"
"4755","chr15",69752446,69758445,6000,"+","145837"
"4756","chr15",37175735,37181734,6000,"-","145845"
"4757","chr15",67810522,67816521,6000,"+","145853"
"4758","chr15",93011907,93017906,6000,"+","145858"
"4759","chr15",89435771,89441770,6000,"-","145864"
"4760","chr15",90300822,90306821,6000,"+","145873"
"4761","chr16",58228783,58234782,6000,"-","1459"
"4762","chr15",38223827,38229826,6000,"+","145942"
"4763","chr15",97323679,97329678,6000,"+","145946"
"4764","chr15",76301786,76307785,6000,"-","145957"
"4765","chr15",88117160,88123159,6000,"+","145978"
"4766","chr20",4226660,4232659,6000,"-","146"
"4767","chr15",43659259,43665258,6000,"-","146050"
"4768","chr15",43210008,43216007,6000,"-","146057"
"4769","chr15",43026418,43032417,6000,"-","146059"
"4770","chr16",84072763,84078762,6000,"-","146167"
"4771","chr16",22100863,22106862,6000,"+","146177"
"4772","chr16",21686835,21692834,6000,"+","146183"
"4773","chr16",68561048,68567047,6000,"+","146198"
"4774","chr5",82764493,82770492,6000,"+","1462"
"4775","chr16",67676030,67682029,6000,"+","146206"
"4776","chr16",67357662,67363661,6000,"-","146212"
"4777","chr16",66727611,66733610,6000,"-","146223"
"4778","chr16",66610351,66616350,6000,"+","146225"
"4779","chr16",66458200,66464199,6000,"+","146227"
"4780","chr16",10785803,10791802,6000,"-","146279"
"4781","chr19",19319782,19325781,6000,"+","1463"
"4782","chr16",2013875,2019874,6000,"+","146310"
"4783","chr16",607422,613421,6000,"+","146325"
"4784","chr16",752826,758825,6000,"-","146330"
"4785","chr16",1125732,1131731,6000,"-","146336"
"4786","chr16",30031655,30037654,6000,"+","146378"
"4787","chr16",28071831,28077830,6000,"-","146395"
"4788","chr15",76002190,76008189,6000,"-","1464"
"4789","chr16",89263530,89269529,6000,"-","146429"
"4790","chr16",70610798,70616797,6000,"+","146433"
"4791","chr16",3490491,3496490,6000,"-","146434"
"4792","chr16",3082543,3088542,6000,"-","146439"
"4793","chr16",69382713,69388712,6000,"-","146456"
"4794","chr16",34711968,34717967,6000,"-","146481"
"4795","chr1",201473388,201479387,6000,"-","1465"
"4796","chr16",86585926,86591925,6000,"+","146512"
"4797","chr16",86317037,86323036,6000,"+","146513"
"4798","chr16",30594093,30600092,6000,"-","146540"
"4799","chr16",30580729,30586728,6000,"-","146542"
"4800","chr16",31158416,31164415,6000,"-","146547"
"4801","chr16",5113147,5119146,6000,"-","146556"
"4802","chr16",4781289,4787288,6000,"+","146562"
"4803","chr12",77269800,77275799,6000,"-","1466"
"4804","chr17",74861798,74867797,6000,"+","146664"
"4805","chr17",17872785,17878784,6000,"-","146691"
"4806","chr17",79209892,79215891,6000,"-","146705"
"4807","chr17",81006687,81012686,6000,"-","146712"
"4808","chr17",77509231,77515230,6000,"-","146713"
"4809","chr17",72706109,72712108,6000,"-","146722"
"4810","chr17",72578057,72584056,6000,"+","146723"
"4811","chr17",7618079,7624078,6000,"+","146754"
"4812","chr17",1925179,1931178,6000,"-","146760"
"4813","chr17",61931376,61937375,6000,"+","146771"
"4814","chr17",60444579,60450578,6000,"+","146779"
"4815","chr17",79667400,79673399,6000,"+","1468"
"4816","chr17",19619293,19625292,6000,"-","146802"
"4817","chr17",14137151,14143150,6000,"-","146822"
"4818","chr17",9476944,9482943,6000,"+","146845"
"4819","chr17",8645155,8651154,6000,"-","146849"
"4820","chr17",8767995,8773994,6000,"-","146850"
"4821","chr17",8240188,8246187,6000,"+","146852"
"4822","chr17",34084916,34090915,6000,"+","146853"
"4823","chr17",33772857,33778856,6000,"-","146857"
"4824","chr17",33518413,33524412,6000,"-","146861"
"4825","chr17",33471836,33477835,6000,"+","146862"
"4826","chr17",62775118,62781117,6000,"-","146880"
"4827","chr17",41921516,41927515,6000,"+","146894"
"4828","chr20",23728575,23734574,6000,"-","1469"
"4829","chr17",43022080,43028079,6000,"-","146909"
"4830","chr17",41129582,41135581,6000,"+","146923"
"4831","chr17",48447581,48453580,6000,"+","146956"
"4832","chr5",159340740,159346739,6000,"+","147"
"4833","chr20",23804313,23810312,6000,"-","1470"
"4834","chr17",26681687,26687686,6000,"+","147007"
"4835","chr17",27035873,27041872,6000,"-","147011"
"4836","chr17",27227090,27233089,6000,"-","147015"
"4837","chr17",7252208,7258207,6000,"+","147040"
"4838","chr17",39707748,39713747,6000,"-","147093"
"4839","chr20",23615575,23621574,6000,"-","1471"
"4840","chr17",79916058,79922057,6000,"-","147111"
"4841","chr17",76123859,76129858,6000,"+","147138"
"4842","chr17",18598311,18604310,6000,"+","147166"
"4843","chr17",28900483,28906482,6000,"+","147172"
"4844","chr17",38372574,38378573,6000,"+","147179"
"4845","chr17",38908585,38914584,6000,"-","147183"
"4846","chr17",38972344,38978343,6000,"+","147184"
"4847","chr11",190080,196079,6000,"+","147199"
"4848","chr20",23666663,23672662,6000,"-","1472"
"4849","chr20",23857381,23863380,6000,"-","1473"
"4850","chr18",51877944,51883943,6000,"-","147323"
"4851","chr18",43750988,43756987,6000,"+","147339"
"4852","chr18",57361645,57367644,6000,"-","147372"
"4853","chr18",70208724,70214723,6000,"-","147381"
"4854","chr11",65776462,65782461,6000,"+","1474"
"4855","chr18",29337844,29343843,6000,"-","147407"
"4856","chr18",28953740,28959739,6000,"+","147409"
"4857","chr18",24442272,24448271,6000,"+","147429"
"4858","chr18",21239850,21245849,6000,"-","147463"
"4859","chr18",10451625,10457624,6000,"+","147495"
"4860","chr3",122041011,122047010,6000,"+","1475"
"4861","chr18",5235029,5241028,6000,"-","147525"
"4862","chr21",45193257,45199256,6000,"-","1476"
"4863","chr19",51842379,51848378,6000,"-","147645"
"4864","chr19",51890829,51896828,6000,"-","147646"
"4865","chr19",52193593,52199592,6000,"+","147650"
"4866","chr19",52797426,52803425,6000,"+","147657"
"4867","chr19",52929440,52935439,6000,"+","147658"
"4868","chr19",52953829,52959828,6000,"+","147660"
"4869","chr19",53514344,53520343,6000,"+","147664"
"4870","chr19",57151527,57157526,6000,"+","147670"
"4871","chr19",58482903,58488902,6000,"-","147685"
"4872","chr19",58443741,58449740,6000,"-","147686"
"4873","chr19",58424979,58430978,6000,"-","147687"
"4874","chr19",57898218,57904217,6000,"+","147694"
"4875","chr19",45998731,46004730,6000,"+","147699"
"4876","chr20",54964427,54970426,6000,"+","1477"
"4877","chr19",45840998,45846997,6000,"+","147700"
"4878","chr19",45113940,45119939,6000,"+","147710"
"4879","chr19",42345509,42351508,6000,"-","147719"
"4880","chr19",10761549,10767548,6000,"-","147727"
"4881","chr19",9606280,9612279,6000,"-","147741"
"4882","chr19",55885204,55891203,6000,"+","147744"
"4883","chr19",40893095,40899094,6000,"-","147746"
"4884","chr19",54673945,54679944,6000,"-","147798"
"4885","chrX",100072348,100078347,6000,"+","1478"
"4886","chr19",53932227,53938226,6000,"+","147804"
"4887","chr19",56108730,56114729,6000,"+","147807"
"4888","chr19",56132942,56138941,6000,"-","147808"
"4889","chr19",12441535,12447534,6000,"-","147837"
"4890","chr19",11263485,11269484,6000,"-","147841"
"4891","chr19",49888475,49894474,6000,"+","147872"
